YEAR;COUNTRY;SYS02;SYS03;SE005;SE010;SE011;SE015;SE016;SE020;SE021;SE022;SE022D;SE022N;SE025;SE026;SE027;SE028;SE030;SE035;SE041;SE042;SE046;SE050;SE054;SE055;SE060;SE065;SE071;SE072;SE073;SE074;SE075;SE080;SE085;SE086;SE087;SE090;SE095;SE100;SE105;SE110;SE110D;SE110N;SE115;SE115D;SE115N;SE120;SE120D;SE120N;SE125;SE125D;SE125N;SE126;SE126D;SE126N;SE127;SE127D;SE127N;SE131;SE132;SE132D;SE132N;SE135;SE136;SE136D;SE136N;SE140;SE145;SE146;SE150;SE155;SE160;SE165;SE170;SE175;SE180;SE185;SE190;SE195;SE200;SE206;SE207;SE207D;SE207N;SE211;SE216;SE220;SE225;SE230;SE235;SE240;SE245;SE251;SE256;SE260;SE265;SE270;SE275;SE281;SE284;SE284D;SE284N;SE285;SE290;SE295;SE296;SE297;SE298;SE300;SE305;SE309;SE309D;SE309N;SE310;SE315;SE320;SE325;SE330;SE331;SE332;SE336;SE340;SE345;SE350;SE356;SE360;SE365;SE370;SE375;SE380;SE381;SE390;SE395;SE405;SE406;SE407;SE408;SE409;SE410;SE415;SE420;SE425;SE425D;SE425N;SE430;SE430D;SE430N;SE436;SE437;SE441;SE446;SE447;SE448;SE450;SE455;SE460;SE462;SE465;SE470;SE475;SE476;SE480;SE485;SE490;SE495;SE501;SE506;SE510;SE516;SE521;SE526;SE530;SE532;SE532D;SE532N;SE600;SE605;SE606;SE610;SE611;SE612;SE613;SE615;SE616;SE617;SE618;SE619;SE621;SE622;SE623;SE624;SE625;SE626;SE630;SE631;SE632;SE640;SE650;SE699;SE700;SE705;SE710;SE715;SE720;SE725;SE730;SE750;SE765;SE766;SE770
2014;(EE) Estonia;7620;500 - <1000;92.0;1.97;4349.73;0.85;1882.44;1.12;2467.29;4.70;1.97;9.25;128.72;93.26;0.52;34.97;79.88;49.15;16.34;0.00;0.12;0.00;0.47;0.44;0.00;0.04;48.83;0.20;3.11;13.80;14.39;41.68;14.03;14.03;0.00;15.12;1.86;8.56;1.77;40.89;22.76;930.58;;0.00;0.00;0.64;47.55;30.53;8250.06;14.03;115720.93;8250.06;14.03;115720.93;;0.00;0.00;114857;0.87;131612.4;114856.80;52106;453.39;114.92;52105.40;27276;1475;0;1672;0;8139;140;850;202;0;1;0;11281;1070;51406;1226.55;41.68;51125.63;-532;37645;4971;5733;599;-66;2035;26;462;11345;512;18754;131612;92453;57970;166.69;128.72;21456.02;4399;1354;11489;68.25;19.59;28.26;3346;2223;814.04;41.68;33931.00;25115;15110;5466;1895;3605;120;1308.7333958;34483;8897;13451;5981;6154;16960;22200;16696;2998;0;2505;403;85;293;317;0;-24;1205;45612;28652;6746;14563.87;1.97;28652.35;8074.33;0.85;6842.61;292378;276699;219348;57078;40956.4851;15259.659818;66324;70757;16837;53.649964871;73030;10132;20450;32703;42448;100739;61404;39335;191639;8759;225868;26616;9656;22925;2718;0.01;292377.88;2718.17;23208;23527;14376.52;0;0;0;0;488;231;0;0;257;7144;1182;715;9041;85;25;13889;0;13889;0;488;0;9808;357.12940345;347.85061941;1315.34;4262.88;56.15;3468.5780736;2328;40.568425355;36.180117977;203.16509564
2014;(EL) Greece;347340;4000 - <5000;20.5;1.10;2685.17;0.93;2202.37;0.17;482.80;1.63;1.10;1.79;10.00;5.59;2.25;2.19;5.44;2.98;1.30;0.14;0.10;0.20;2.03;0.39;1.61;0.03;2.79;0.17;0.28;0.57;0.03;6.02;0.16;0.16;0.00;0.95;4.54;0.14;0.21;30.98;0.53;16.36;121.90;0.46;56.45;1.55;2.52;3.91;5669.34;0.16;930.77;5819.77;0.16;930.55;51.95;0.00;0.22;24451;1.30;18876.06;24451.17;17251;1833.79;9.41;17250.98;2601;294;0;296;37;242;1562;2539;2131;679;1161;4146;1227;334;6714;1050.83;6.02;6322.87;12;389;316;104;1603;281;262;3096;662;486;598;1038;18876;12193;7164;375.06;10.00;3749.30;832;42;1574;;;;1014;328;551.26;6.02;3316.95;2662;898;468;13;248;0;43.532108992;5030;974;2262;823;971;4010;2673;1533;1132;0;9;156;-420;101;106;0;-5;807;18193;14184;11611;12923.26;1.10;14183.72;12472.62;0.93;11611.26;130049;132052;124886;88360;60712.551083;86.380409405;9710;22814;4002;5133.5035201;5162;1520;585;344;3058;114;71;43;129934;-1961;73982;1264;-2745;14799;13510;0.10;130048.78;13510.49;5936;6512;5816.85;665;0;0;583;107;1;39;64;3;204;155;297;656;11;0;4877;4877;0;0;185;195;473;127.93687665;26.825697016;2.77;134.63;22.54;158.48375822;36;3.1167147994;0.0115662173;0.1198692492
2014;(ES) Spain;552680;8000 - <9000;57.3;1.37;2725.64;1.03;2027.82;0.34;697.82;0.33;1.37;0.46;40.87;20.94;8.41;11.55;15.31;12.30;3.81;0.02;0.29;1.71;6.67;2.85;3.81;0.01;11.95;0.50;2.46;4.11;0.65;21.88;1.59;1.59;0.00;5.25;4.00;8.37;2.57;31.19;2.95;92.04;113.93;0.77;87.94;0.88;11.25;9.89;7137.35;1.59;11330.64;7137.35;1.59;11330.64;;0.00;0.00;51732;1.22;42263.40;51731.52;32078;872.44;36.74;32052.30;6917;340;0;670;448;857;527;4759;4781;2097;3578;5511;1446;147;18962;860.73;21.88;18835.71;105;4025;3445;4210;1841;896;225;2844;1475;692;82;1177;42263;30018;19146;204.78;40.87;8369.19;1977;20;3718;;;;2271;414;482.99;21.88;10569.38;6132;941;3374;12;1088;0;413.5339881;10872;2345;3577;1841;3110;4929;7316;5232;1814;0;269;455;1057;-168;56;0;-224;67;32718;27789;20305;20284.12;1.37;27788.97;19536.48;1.03;20128.08;272487;264506;202467;159992;140061.03733;794.73389656;18720;14709;9046;11654.975629;70020;4067;812;1564;65142;8173;5850;2323;264314;7717;134431;2749;-2180;25000;22493;0.08;272487.40;22492.98;11005;10404;8976.25;781;0;0;644;681;97;493;87;3;821;392;93;1306;83;1;7507;7507;0;0;366;45;809;355.41470356;9.2623541746;1.47;339.21;99.85;3.6782894856;173;120.05316815;17.887995175;13.042705595
2014;(FI) Finland;36930;500 - <1000;87.0;1.25;2550.67;0.98;2067.72;0.27;482.95;7.28;1.25;9.08;58.41;52.52;0.10;5.80;20.62;29.68;4.06;0.00;0.16;0.00;0.10;0.07;0.00;0.02;23.05;0.10;1.22;1.31;0.00;30.23;8.22;8.22;0.00;10.91;0.28;7.70;2.92;41.54;7.37;306.15;;0.00;0.00;1.16;16.66;19.41;8814.29;8.22;72480.89;8814.29;8.22;72480.89;;0.00;0.00;110923;0.78;142664.2;110922.50;44632;781.63;57.10;44632.20;14359;437;0;1759;656;767;106;14909;122;0;0;0;11362;156;52497;1736.63;30.23;52496.82;895;32174;8523;7194;269;2765;1226;10;335;13793;97;14355;142664;101005;52883;306.42;58.41;17898.19;3473;663;7742;;;;2027;4656;1092.62;30.23;33029.07;21936;12108;6605;1472;4488;0;936.17450282;48121;14533;13364;8777;11448;26372;15287;7307;5059;0;2922;909;0;1011;1011;0;0;1986;60568;34195;19919;27401.35;1.25;34195.40;20333.63;0.98;19919.33;473465;470256;396696;217101;208226.025;0;89970;78595;10253;8924.0250252;76768;9763;20085;31982;46920;126816;117916;8900;346648;-1538;288081;31380;5008;45882;20441;0.04;473464.51;20440.95;50650;51559;24104.40;1179;0;0;905;10337;5955;3394;154;834;11590;14003;461;26053;46;131;11792;11792;0;0;1554;2020;8804;153.80176945;68.577408731;0.00;5831.60;977.44;1772.1423291;1956;0;0;70.090791581
2014;(FR) France;297010;7000 - <8000;182.2;2.06;3337.50;1.41;2253.92;0.65;1083.57;3.21;2.06;6.61;86.58;62.55;3.10;20.92;71.46;31.93;11.01;0.22;0.77;2.52;0.58;0.53;0.02;0.03;38.04;0.40;1.19;1.59;0.22;71.91;12.82;12.82;0.00;31.58;3.28;11.31;12.64;74.49;16.55;1232.62;99.16;6.11;605.81;1.30;36.77;47.64;7050.67;12.82;90405.36;7050.67;12.82;90405.36;;0.00;0.00;200236;1.03;195242.8;200236.40;110612;1303.45;84.85;110597.7;36728;724;0;2529;3570;8249;1505;14176;5283;241;33359;87;1151;3011;81305;1127.72;71.91;81096.21;761;33923;20024;10256;1926;5639;2917;2679;3941;8319;757;3768;195243;129294;67885;400.91;86.58;34708.92;8497;235;13602;;;;10645;1966;430.89;71.91;30986.05;14744;1987;12689;842;3572;0;3143.8138879;61409;16817;11326;13919;19348;32258;33690;15023;13804;0;4863;2228;0;1476;1476;0;0;1476;97893;65635;33420;31826.94;2.06;65634.80;23732.33;1.41;33431.79;428530;423457;260576;67627;42416.719332;138.87760496;64600;78704;39266;9643.3581694;167954;24923;56412;70260;86618;177170;111609;65561;251360;37;376769;33815;1557;61339;33173;0.08;428529.55;33178.75;26951;29179;25073.77;174;0;0;0;2670;113;2111;445;0;1199;1931;281;3411;541;0;20618;20618;0;0;1932;1765;5203;1430.956417;470.88130772;15.35;2088.22;92.72;1104.6521675;2171;818.18667126;413.47269294;53.103754382
2014;(HR) Croatia;81430;1000 - <2000;21.9;1.74;3135.07;1.56;2803.03;0.18;332.04;4.53;1.74;7.88;14.41;10.38;0.73;3.30;6.20;6.15;2.05;0.00;0.15;0.21;0.53;0.33;0.19;0.00;4.98;0.06;0.10;0.16;0.15;9.04;1.97;1.97;0.00;1.91;1.89;1.70;1.36;44.08;1.86;82.07;79.67;3.13;249.71;1.18;4.83;5.69;3868.95;1.97;7614.32;3868.95;1.97;7614.32;;0.00;0.00;21013;1.08;19389.04;21012.52;11890;845.19;14.07;11890.31;3713;7;0;540;189;1040;144;1267;887;111;1158;256;2357;220;8374;922.52;9.04;8340.55;-198;2869;1048;991;765;186;1211;893;411;749;939;4207;19389;13350;10181;283.40;14.41;4083.39;1054;68;1823;10.35;3.86;4.46;959;247;619.83;9.04;5603.94;3773;3086;1352;506;480;0;246.96266976;3169;629;1701;340;499;4429;1610;972;464;0;174;553;0;26;26;0;0;26;12076;7647;6063;4390.99;1.74;7647.44;3411.44;1.56;5312.12;144488;145763;136077;83066;49985.235718;917.4645642;29524;19777;3685;25.660945925;8411;1953;3630;4715;2828;3829;3522;307;140659;-371;94555;2127;-2302;9323;6243;0.04;144487.63;6242.86;4414;4967;4430.85;77;0;0;77;462;152;162;115;32;143;128;58;328;24;0;3884;3884;0;0;112;192;944;540.04422392;96.782485765;0.40;265.78;9.88;31.217448891;492;416.78100359;197.62787657;5.1506770613
2014;(HU) Hungary;102450;1000 - <2000;55.2;1.62;3558.96;0.67;1469.37;0.95;2089.58;2.90;1.62;4.69;49.22;41.79;1.21;6.20;30.43;27.18;9.35;0.09;0.75;0.42;0.80;0.74;0.00;0.05;9.54;0.00;1.02;1.13;1.55;18.64;2.74;2.74;0.00;3.27;1.17;7.00;4.30;49.07;10.35;507.73;86.27;10.79;931.25;0.92;7.63;7.03;6795.42;2.74;18601.91;6795.42;2.74;18601.91;;0.00;0.00;69796;1.05;66332.80;69795.86;43654;907.99;48.06;43638.73;23028;139;0;347;325;7477;153;6082;1453;0;1299;0;2322;1030;21422;1133.16;18.64;21121.10;496;6560;1669;5925;500;5219;977;23;549;4719;157;3989;66333;47302;29195;273.45;49.22;13457.70;3917;187;4984;36.36;8.96;8.85;3895;663;802.02;18.64;14948.93;5381;2566;8097;1118;1530;18;321.8076537;18107;3046;8237;3271;3553;5800;13231;8727;3745;0;759;629;-421;1550;1662;0;-112;1880;38803;33004;21322;20408.86;1.62;33003.50;23377.55;0.67;15610.07;178992;166420;114742;47232;40578.585274;2261.3671848;29891;31891;5431;1514.3452851;64250;5588;12786;15425;45876;30123;11165;18957;148869;11676;130045;11047;5248;25239;-8266;-0.05;178991.53;-8265.95;16309;17359;13285.29;44;0;0;1;913;469;317;127;0;2685;0;221;2906;1139;26;10996;0;10996;0;856;1334;4244;44.293721205;50.838786157;101.08;2947.47;17.41;1083.3629627;727;31.550660097;29.944116886;6.7295415809
2014;(IE) Ireland;86460;500 - <1000;49.4;1.19;2518.04;1.12;2357.64;0.08;160.40;0.45;1.19;0.54;50.06;5.70;0.01;44.35;9.40;3.81;0.28;0.00;0.00;0.00;0.01;0.01;0.00;0.00;45.97;0.00;0.00;0.00;0.16;59.59;13.24;13.24;0.00;40.52;5.32;0.08;0.07;99.99;0.92;92.29;;0.00;0.00;1.29;45.79;59.08;5381.85;13.24;71246.08;5381.85;13.24;71246.08;;0.00;0.00;67207;1.12;59766.15;67206.68;11908;237.87;50.06;11908.48;4723;65;0;122;0;253;0;0;8;0;0;0;6227;509;54365;912.31;59.59;54365.26;-301;25637;25142;61;3170;-0;126;0;230;933;92;8598;59766;48647;33035;171.86;50.06;8603.86;628;16;6511;39.44;3.85;11.11;970;494;409.93;59.59;24428.04;16628;6022;116;0;7684;3;2962.2306067;15612;5462;3932;3944;2274;5973;5146;1661;2370;0;1116;247;-1625;1846;745;0;1101;745;35900;29927;26627;25101.60;1.19;29926.50;23864.98;1.12;26626.76;1000614;990615;881971;776636;736051.66567;2305.970837;43837;30242;31256;38278.198066;118644;31159;4719;900;82766;22825;19516;3309;977790;9471;266752;11244;5271;30133;20001;0.02;1000614.16;20000.97;17340;19212;14695.94;0;0;0;0;227;0;0;227;0;2111;1916;489;4516;0;0;13994;13994;0;0;227;475;580;0;0;0.00;333.04;0.00;246.82122907;3;0;0;0
2014;(IT) Italy;532950;10000 - <20000;79.2;1.33;3021.08;1.00;2284.97;0.33;736.12;0.44;1.33;0.59;20.50;12.54;3.59;4.37;10.32;5.95;1.34;0.08;0.57;1.13;2.45;0.89;1.49;0.06;8.35;0.69;0.00;0.69;0.33;18.01;3.17;2.76;0.41;5.00;1.59;4.38;3.68;54.58;0.94;51.49;104.85;1.50;157.38;1.45;6.52;9.48;6108.22;3.17;19369.22;6815.44;2.76;18787.42;1403.91;0.41;581.79;74035;1.55;47720.14;74034.60;47899;2416.02;19.81;47855.37;7471;321;0;558;145;734;466;10607;5676;1431;9538;3123;3998;3830;22524;1242.99;18.01;22386.30;124;9748;4517;3486;719;470;1087;1332;1164;3612;367;3430;47720;33125;21820;495.75;20.50;10161.50;3312;26;2956;11.82;5.89;5.24;2369;1525;550.79;18.01;9919.84;6601;2627;2555;145;786;2;591.5548782;11304;1734;5072;1305;3193;5450;9146;6856;2126;0;164;2390;462;135;6;0;129;6;47610;42160;33149;31637.51;1.33;42159.92;33214.86;1.00;33146.88;373628;356814;312319;259844;227563.36446;6691.0540195;26301;18912;7258;16319.868546;61309;5687;5727;7753;49896;5060;4093;967;368568;17477;131392;3138;-2312;37659;32930;0.09;373628.29;32929.56;6700;8628;7074.22;228;0;0;64;129;45;65;8;11;994;455;75;1524;16;0;6419;6419;0;0;452;311;4682;1129.3458182;79.026429398;121.50;512.51;1278.24;1561.1485397;1716;540.37718145;329.18959788;8.9331656694
2014;(LT) Lithuania;60870;1000 - <2000;28.6;1.79;3856.55;1.43;3107.23;0.37;749.32;1.05;1.79;1.89;47.48;40.61;0.35;6.49;23.09;22.37;5.81;0.00;0.07;0.00;0.35;0.26;0.00;0.09;16.58;0.04;1.61;1.83;0.78;12.65;4.67;4.67;0.00;5.22;0.35;1.91;0.38;51.46;11.41;587.38;59.78;0.17;10.09;0.64;16.10;10.23;5770.60;4.67;26930.71;5770.60;4.67;26930.71;;0.00;0.00;36279;0.98;36972.00;36279.41;22578;499.14;45.23;22577.51;13673;708;0;679;831;2445;60;458;240;0;0;0;3369;116;12935;1002.54;12.65;12681.87;499;7435;2474;1701;132;203;440;6;544;767;339;5262;36972;24920;17005;193.41;47.48;9183.09;1832;849;4588;28.18;11.37;13.94;1899;865;607.14;12.65;7680.25;5364;4107;1518;254;843;8;370.34424421;7915;2171;4066;259;1420;8066;3985;2458;1124;0;403;115;-220;1770;1800;0;-30;1011;20218;12151;9936;6775.99;1.79;12151.10;6612.93;1.43;9434.28;120403;116366;81158;32052;26257.679746;1090.0029858;13549;29429;5151;2650.3215858;39245;4197;7875;10596;27173;18946;9255;9691;101456;2774;91375;10054;1987;16622;8124;0.07;120402.66;8124.35;8859;9194;8510.25;0;0;0;0;664;256;381;17;11;77;1101;1092;2271;25;18;5251;0;5251;0;647;964;754;60.642699695;36.000459934;54.21;527.47;4.90;70.89475136;96;32.482830458;32.482830458;0.0551916149
2014;(LU) Luxembourg;1600;200 - <500;193.8;1.83;4043.66;1.45;3189.39;0.39;854.27;0.00;1.83;0.00;82.03;41.10;0.79;40.26;43.20;18.61;3.47;0.20;0.02;0.77;0.02;0.00;0.00;0.02;59.04;0.06;0.00;0.06;4.81;111.05;28.12;28.12;0.00;63.88;0.34;16.99;1.08;62.71;7.65;479.75;95.53;0.06;5.49;1.60;57.79;92.34;7197.15;28.12;202360.56;7197.15;28.12;202360.56;;0.00;0.00;206459;0.94;219035.7;206459.36;46156;563.11;81.97;46155.98;17531;67;0;3531;0;2951;41;317;2;0;19397;0;1838;482;133069;1198.24;111.05;133068.9;1432;74629;33881;17277;52;240;3064;1749;2177;27234;510;6403;219036;133397;80919;292.18;82.03;23966.52;5620;92;10228;82.90;7.32;6.19;5529;2590;478.96;111.05;53190.37;28897;5650;14175;669;10119;106;4537.0556659;52478;20664;12873;10152;8788;58919;26720;10417;10328;0;5976;1321;13271;3307;17787;0;-14480;17787;131165;72247;48833;39434.00;1.83;72246.88;33778.75;1.45;48832.97;1206000;1149263;1059200;507566;476759.39591;16957.095924;277319;235230;39037;2973.7401298;146800;46161;13040;17017;87599;306680;253229;53451;899320;18041;690619;112497;53578;104469;30879;0.03;1205999.88;30879.17;58103;46153;23140.74;0;0;0;0;-3111;-3111;0;0;0;12279;10125;1246;23651;1678;794;21174;21174;0;0;858;1967;25988;0;0;983.95;5418.45;402.58;19182.847035;3762;0;0;1148.9339047
2014;(LV) Latvia;24680;1000 - <2000;39.5;2.02;3906.68;1.28;2524.61;0.73;1382.06;3.14;2.02;6.32;65.07;48.38;0.46;16.19;32.03;26.88;5.31;0.06;0.37;0.00;0.45;0.39;0.00;0.07;27.03;0.36;2.10;4.82;9.18;21.32;6.72;6.72;0.00;6.89;0.26;7.17;0.22;39.43;16.79;662.07;;0.00;0.00;0.53;26.26;13.87;6170.62;6.72;41472.54;6170.62;6.72;41472.54;;0.00;0.00;54143;0.91;59370.21;54143.33;27273;453.24;60.17;27272.99;13997;538;0;1297;0;2147;7;4451;392;0;0;0;3814;630;21408;975.53;21.32;20795.19;117;11337;2284;6465;113;7;316;38;847;5463;754;7252;59370;42864;27046;178.63;65.07;11623.99;3005;984;4675;34.29;13.22;14.82;2292;1652;650.77;21.32;13872.21;8074;5257;4359;595;1555;138;622.01419781;15819;4056;7838;1301;2624;8840;7666;5783;894;0;989;526;-121;1471;1550;0;-79;1619;25099;16259;10064;8067.69;2.02;16259.36;6667.58;1.28;8567.16;137188;131770;100676;34440;28510.146282;5338.067183;24477;29142;6497;276.91453636;36512;4600;8029;14696;23883;44128;30107;14020;93060;4843;97757;12860;4020;17567;5520;0.04;137188.10;5519.74;13820;14466;10275.41;15;0;0;0;2882;1592;463;12;814;362;1856;1652;3870;95;180;5543;0;5543;0;459;1881;4954;200.4714922;396.08099875;682.12;1423.03;33.58;2218.3408317;1433;26.210329545;15.793707442;116.24518489
2014;(MT) Malta;2840;500 - <1000;37.1;1.40;3183.08;1.22;2800.68;0.17;382.40;3.86;1.40;5.39;2.78;2.29;0.47;0.00;2.25;0.00;0.21;0.00;0.76;0.27;0.20;0.18;0.02;0.00;1.21;0.04;0.07;0.11;0.00;15.50;2.46;2.46;0.00;2.09;0.53;6.83;3.48;;0.00;0.00;;0.00;0.00;6.08;0.60;3.67;6831.08;2.46;16827.89;6831.08;2.46;16827.89;;0.00;0.00;41770;1.24;33714.07;41769.78;17546;6580.54;2.67;17546.40;0;0;0;1173;0;0;0;13121;384;133;1649;21;1037;28;23750;1532.46;15.50;23748.55;-859;7756;1293;5600;106;2127;2981;3108;779;473;403;1573;33714;28182;21582;1668.54;2.78;4637.03;1965;140;618;1.29;0.20;0.56;729;1325;1078.22;15.50;16709.07;7691;352;8122;9;897;0;324.43501733;6600;1926;3734;406;533;2828;2704;2048;369;0;287;0;0;936;936;0;0;759;16464;13637;11868;9757.51;1.40;13636.58;9067.57;1.22;11101.41;217508;220490;202058;100385;71368.894145;0;71506;26045;4122;26560.039533;15450;6187;0;2443;9263;6263;5033;1230;211246;-2054;148311;1227;-1601;14079;11743;0.05;217508.36;11743.33;2877;2877;2190.17;98;0;0;98;0;0;0;0;0;173;514;0;686;0;0;2092;2092;0;0;0;0;2020;1917.7000385;0;0.00;101.91;0.00;0;236;232.61673797;0;0
2014;(NL) Netherlands;49520;1000 - <2000;436.6;2.75;5923.84;1.45;3318.97;1.30;2604.87;3.78;2.75;10.40;36.86;21.17;0.73;14.96;13.93;4.27;5.89;0.04;2.19;0.00;0.73;0.37;0.00;0.36;23.61;0.16;0.00;0.16;0.00;137.71;34.14;34.14;0.00;25.43;2.85;52.06;22.62;91.12;3.34;304.36;143.43;0.20;28.11;2.77;22.33;61.79;8057.52;34.14;275076.73;8057.52;34.14;275076.73;;0.00;0.00;489046;1.10;443868.2;489045.71;216575;5728.55;36.70;210211.4;6312;46;0;19621;7656;62;313;140394;7415;0;0;0;9271;25485;234155;1700.31;137.71;234155.4;-3605;119408;14325;55385;927;13026;16371;11387;3326;38315;22;10750;443868;309523;209885;1920.25;36.86;70771.85;34477;2310;8456;;;;9815;20133;881.65;137.71;121414.5;43895;6912;55968;91;21552;0;6323.4864722;99639;22434;28112;22065;27029;52932;81413;40860;13623;0;26930;6129;-49;-177;202;0;-379;409;189663;136732;55141;49726.80;2.75;136731.75;37902.77;1.45;54832.94;2378846;2437088;2001128;1523021;1401909.84;0;278496;145651;53498;93748.82876;377718;34985;32258;58061;310475;817435;734986;82449;1561410;-62550;1032830;79645;26714;109387;34513;0.01;2378845.55;34512.74;10141;16319;16480.60;7;0;0;0;-2337;-2337;0;0;0;1330;0;304;1635;340;24;16404;16404;0;0;267;247;20825;3071.0120665;154.49078874;0.00;5591.38;1272.68;10735.720256;15588;1892.1056111;1818.6927852;109.74979043
2014;(PL) Poland;734950;10000 - <20000;28.2;1.67;3726.52;1.46;3273.73;0.21;452.80;0.60;1.67;1.00;18.40;14.62;0.70;3.08;4.76;9.98;2.57;0.00;0.23;0.00;0.70;0.69;0.00;0.01;4.73;0.04;0.10;0.19;1.01;12.07;3.13;3.13;0.00;3.38;0.06;3.89;1.48;61.20;3.11;190.03;86.29;0.67;57.94;1.62;4.03;6.54;5217.90;3.13;16354.70;5217.90;3.13;16354.70;;0.00;0.00;29122;1.12;25914.60;29122.27;15153;817.39;18.21;14886.64;6919;252;0;780;589;1654;217;2669;1545;0;0;0;167;361;13441;1109.55;12.07;13386.91;-42;5112;1943;3016;13;3108;533;8;-293;528;301;2871;25915;18890;12991;301.80;18.40;5553.65;1272;319;2793;19.26;5.61;8.39;1187;409;597.60;12.07;7210.10;2263;1241;4444;1313;514;0;370.53003008;5899;1559;2824;819;696;4884;2141;1426;385;0;330;370;-45;96;294;0;-198;394;15635;10751;8706;6441.37;1.67;10751.06;5804.85;1.46;8494.21;168234;167423;151017;85880;79841.523279;2159.0286353;35896;25752;3408;1467.7560542;17217;3652;6414;7627;7151;9622;7167;2455;158612;726;87614;3783;-1100;13561;9892;0.06;168234.02;9892.38;5402;5817;4506.02;110;0;0;0;51;46;0;4;0;533;400;36;969;254;0;3997;0;3997;0;165;436;438;4.8513607048;76.173908323;13.32;188.91;113.41;41.453296206;110;3.5221278823;3.452131256;0.0122997015
2014;(PT) Portugal;98630;2000 - <3000;36.8;1.59;3050.48;1.23;2352.88;0.36;697.61;0.01;1.59;0.02;26.83;11.85;5.02;9.95;6.52;2.53;0.47;0.00;0.40;1.13;3.89;1.35;2.54;0.01;13.37;3.96;0.00;5.01;2.92;14.99;2.00;2.00;0.00;6.68;3.01;1.01;2.18;19.20;0.39;7.50;91.11;0.67;60.64;0.75;15.06;11.23;7414.79;2.00;14813.73;7414.79;2.00;14813.73;;0.00;0.00;32271;1.26;25571.80;32271.17;17992;825.10;21.81;17992.17;1790;59;0;448;15;116;224;4027;2687;1062;3760;1480;1936;388;12589;814.82;14.99;12216.28;333;4851;2906;546;870;554;1584;591;687;1690;321;1657;25572;18062;12830;203.51;26.83;5459.19;1182;210;1637;;;;1100;1539;486.83;14.99;7298.86;4416;1424;2068;12;847;27;324.29002943;5232;1440;2414;891;486;3692;3818;3017;712;0;89;207;-121;481;530;0;-49;625;20985;17294;13957;10858.26;1.59;17293.59;11352.39;1.23;13956.92;104796;103103;88840;52967;40349.434035;5310.6391325;13286;15794;6789;0;15956;3646;3722;4135;8588;3208;1422;1786;101588;1536;61739;4595;903;17177;13146;0.13;104796.22;13145.76;6776;7104;5162.40;646;0;0;423;1464;308;847;308;0;696;1044;100;1840;101;0;2979;2979;0;0;321;74;859;28.785829557;0;339.04;489.51;1.26;0;40;13.092682418;1.6348810335;0
2014;(RO) Romania;1133520;4000 - <5000;9.3;1.13;2826.48;1.01;2518.85;0.12;307.63;7.00;1.13;7.91;9.23;7.22;0.16;1.86;5.10;4.79;1.57;0.00;0.05;0.05;0.11;0.10;0.00;0.01;2.55;0.00;0.00;0.00;0.00;4.73;1.26;1.26;0.00;0.53;2.02;0.52;0.30;46.38;2.10;97.38;58.45;1.92;111.97;1.30;2.22;2.88;3345.33;1.26;4204.58;3346.31;1.26;4204.47;289.80;0.00;0.12;11434;1.48;7719.00;11434.19;6830;739.03;9.23;6820.67;3103;16;0;270;71;1036;7;390;317;0;146;0;1357;118;4523;888.27;4.73;4199.28;-437;1618;203;337;683;82;215;930;455;81;518;1604;7719;5424;3453;202.28;9.23;1867.22;595;66;697;;;;425;153;323.74;4.73;1530.45;1169;752;269;113;123;0;47.565635739;1972;355;913;586;119;1226;1069;558;458;0;53;161;0;135;131;0;4;21;7316;6090;5156;5389.00;1.13;6089.63;4438.80;1.01;4475.58;34541;35795;26326;8127;6665.8859914;12.724980648;11468;4850;1784;822.90207525;8215;1043;971;1937;6201;1034;443;591;33507;-1309;28465;31;-1195;5511;5623;0.16;34541.18;5623.43;1306;1466;1370.96;4;0;0;3;136;42;18;48;28;25;19;12;57;34;0;1206;0;1206;0;46;30;587;543.06080065;29.682625677;0.00;4.23;0.17;10.064182968;22;13.711333727;4.9120830152;1.0439063495
2014;(SE) Sweden;28440;1000 - <2000;152.2;1.58;3252.13;1.13;2442.85;0.45;809.28;5.70;1.58;8.98;106.77;93.35;0.07;13.36;59.65;44.53;8.61;0.07;1.09;0.00;0.07;0.01;0.00;0.06;49.77;2.17;0.00;2.17;0.00;70.86;13.09;13.09;0.00;27.64;0.83;26.70;2.28;68.53;19.47;1334.45;79.99;0.03;2.23;0.90;46.34;41.55;8725.11;13.09;114227.26;8725.11;13.09;114227.26;;0.00;0.00;215324;0.88;244739.7;215323.54;103419;988.65;104.61;103418.6;38893;1688;0;3758;3724;4071;413;15536;49;0;0;0;34002;1285;91322;1288.95;70.86;91331.91;-1528;45338;22115;18212;500;1627;2165;0;1366;20583;20;37849;244740;173186;108693;309.55;106.77;33052.29;7555;2;11930;;;;5455;8111;1059.24;70.86;75054.96;52269;34107;13787;3613;9231;0;1471.3106659;64493;18006;18913;11452;16121;32170;39384;16636;14334;0;8415;175;0;0;0;0;0;0;81887;49717;10333;31542.54;1.58;49716.73;9144.11;1.13;10326.54;1010858;903201;856570;483429;481950.92053;0;169987;179269;23886;1477.730228;154288;24012;27371;37010;102905;314891;270994;43897;695967;113565;532268;35720;3550;42642;681;0.00;1010858.27;681.44;39749;39924;27189.71;14;0;0;14;1707;957;0;0;750;8640;3180;0;11820;0;820;25469;25469;0;0;0;94;15479;22.897152836;153.38562466;0.00;14988.08;56.85;258.19583752;354;0;0;156.04829074
