A,GRPHLD,HA0,C_LIVESTOCK_LSU,FR72	: 	: 	0 	: 
A,GRPHLD,HA0,C_LIVESTOCK_LSU,FR81	0 	0 	0 	0 
A,GRPHLD,HA0,C_LIVESTOCK_LSU,FR82	0 	0 	0 	1700 
A,GRPHLD,HA0,C_LIVESTOCK_LSU,FR83	: 	: 	0 	: 
A,GRPHLD,HA0,C_LIVESTOCK_LSU,FR94	: 	0 	0 	0 
A,GRPHLD,HA0,C_LIVESTOCK_LSU,LU	: 	: 	: 	0 
A,GRPHLD,HA0,C_LIVESTOCK_LSU,LU00	: 	: 	: 	0 
A,GRPHLD,HA0,C_LIVESTOCK_LSU,LV	18450 	28670 	22380 	16180 
A,GRPHLD,HA0,C_LIVESTOCK_LSU,LV00	18450 	28670 	22380 	16180 
A,GRPHLD,HA0,C_LIVESTOCK_LSU,MT	0 	2500 	0 	0 
A,GRPHLD,HA0,C_LIVESTOCK_LSU,MT00	0 	2500 	0 	0 
A,GRPHLD,HA0,C_LIVESTOCK_LSU,NL	11550 	16030 	: 	: 
A,GRPHLD,HA0,C_LIVESTOCK_LSU,NL11	0 	: 	: 	: 
A,GRPHLD,HA0,C_LIVESTOCK_LSU,NL12	0 	0 	: 	: 
A,GRPHLD,HA0,C_LIVESTOCK_LSU,NL13	0 	0 	: 	: 
A,GRPHLD,HA0,C_LIVESTOCK_LSU,NL21	0 	0 	: 	: 
A,GRPHLD,HA0,C_LIVESTOCK_LSU,NL22	0 	0 	: 	: 
A,GRPHLD,HA0,C_LIVESTOCK_LSU,NL31	: 	0 	: 	: 
A,GRPHLD,HA0,C_LIVESTOCK_LSU,NL32	0 	0 	: 	: 
A,GRPHLD,HA0,C_LIVESTOCK_LSU,NL33	0 	: 	: 	: 
A,GRPHLD,HA0,C_LIVESTOCK_LSU,NL41	3430 	3690 	: 	: 
A,GRPHLD,HA0,C_LIVESTOCK_LSU,NL42	2210 	5380 	: 	: 
A,GRPHLD,HA0,C_LIVESTOCK_LSU,NO	49340 	71260 	73780 	66150 
A,GRPHLD,HA0,C_LIVESTOCK_LSU,NO01	0 	680 	1090 	1010 
A,GRPHLD,HA0,C_LIVESTOCK_LSU,NO02	17360 	22800 	21240 	18210 
A,GRPHLD,HA0,C_LIVESTOCK_LSU,NO03	1820 	3840 	4140 	4030 
A,GRPHLD,HA0,C_LIVESTOCK_LSU,NO04	7070 	10060 	10620 	11960 
A,GRPHLD,HA0,C_LIVESTOCK_LSU,NO05	10340 	13760 	16070 	14220 
A,GRPHLD,HA0,C_LIVESTOCK_LSU,NO06	9520 	15180 	15110 	12050 
A,GRPHLD,HA0,C_LIVESTOCK_LSU,NO07	2800 	4940 	5500 	4660 
A,GRPHLD,HA0,HOLD_HOLD,AT	10 	50 	60 	60 
A,GRPHLD,HA0,HOLD_HOLD,AT11	: 	10 	0 	0 
A,GRPHLD,HA0,HOLD_HOLD,AT12	10 	20 	30 	30 
A,GRPHLD,HA0,HOLD_HOLD,AT21	: 	0 	0 	0 
A,GRPHLD,HA0,HOLD_HOLD,AT22	0 	20 	0 	10 
A,GRPHLD,HA0,HOLD_HOLD,AT31	0 	10 	20 	20 
A,GRPHLD,HA0,HOLD_HOLD,AT32	: 	: 	: 	0 
A,GRPHLD,HA0,HOLD_HOLD,AT33	: 	: 	10 	: 
A,GRPHLD,HA0,HOLD_HOLD,AT34	: 	0 	: 	0 
A,GRPHLD,HA0,HOLD_HOLD,BG	: 	: 	: 	0 
A,GRPHLD,HA0,HOLD_HOLD,BG32	: 	: 	: 	0 
A,GRPHLD,HA0,HOLD_HOLD,BG41	: 	: 	: 	0 
A,GRPHLD,HA0,HOLD_HOLD,CH	40 	30 	10 	: 
A,GRPHLD,HA0,HOLD_HOLD,CH01	0 	0 	: 	: 
A,GRPHLD,HA0,HOLD_HOLD,CH02	10 	10 	: 	: 
A,GRPHLD,HA0,HOLD_HOLD,CH03	0 	: 	: 	: 
A,GRPHLD,HA0,HOLD_HOLD,CH04	0 	: 	: 	: 
A,GRPHLD,HA0,HOLD_HOLD,CH05	10 	10 	10 	: 
A,GRPHLD,HA0,HOLD_HOLD,CH06	0 	0 	: 	: 
A,GRPHLD,HA0,HOLD_HOLD,DE	340 	380 	500 	1450 
A,GRPHLD,HA0,HOLD_HOLD,DE1	10 	10 	10 	70 
A,GRPHLD,HA0,HOLD_HOLD,DE2	30 	30 	20 	130 
A,GRPHLD,HA0,HOLD_HOLD,DE4	20 	20 	20 	20 
A,GRPHLD,HA0,HOLD_HOLD,DE7	10 	10 	10 	10 
A,GRPHLD,HA0,HOLD_HOLD,DE8	10 	10 	20 	30 
A,GRPHLD,HA0,HOLD_HOLD,DE9	180 	200 	250 	470 
A,GRPHLD,HA0,HOLD_HOLD,DEA	30 	40 	120 	660 
A,GRPHLD,HA0,HOLD_HOLD,DEB	10 	10 	10 	10 
A,GRPHLD,HA0,HOLD_HOLD,DEC	0 	0 	0 	0 
A,GRPHLD,HA0,HOLD_HOLD,DED	0 	10 	10 	20 
A,GRPHLD,HA0,HOLD_HOLD,DEE	20 	20 	20 	20 
A,GRPHLD,HA0,HOLD_HOLD,DEF	10 	0 	10 	20 
A,GRPHLD,HA0,HOLD_HOLD,DEG	10 	0 	10 	10 
A,GRPHLD,HA0,HOLD_HOLD,FI	40 	10 	30 	0 
A,GRPHLD,HA0,HOLD_HOLD,FI13	10 	0 	: 	: 
A,GRPHLD,HA0,HOLD_HOLD,FI18	0 	0 	: 	: 
A,GRPHLD,HA0,HOLD_HOLD,FI19	20 	0 	10 	0 
A,GRPHLD,HA0,HOLD_HOLD,FI1A	0 	0 	: 	: 
A,GRPHLD,HA0,HOLD_HOLD,FI1B	: 	: 	0 	: 
A,GRPHLD,HA0,HOLD_HOLD,FI1C	: 	0 	0 	: 
A,GRPHLD,HA0,HOLD_HOLD,FI1D	: 	10 	10 	0 
