YEAR;COUNTRY;SYS02;SYS03;SE005;SE010;SE011;SE015;SE016;SE020;SE021;SE022;SE022D;SE022N;SE025;SE026;SE027;SE028;SE030;SE035;SE041;SE042;SE046;SE050;SE054;SE055;SE060;SE065;SE071;SE072;SE073;SE074;SE075;SE080;SE085;SE086;SE087;SE090;SE095;SE100;SE105;SE110;SE110D;SE110N;SE115;SE115D;SE115N;SE120;SE120D;SE120N;SE125;SE125D;SE125N;SE126;SE126D;SE126N;SE127;SE127D;SE127N;SE131;SE132;SE132D;SE132N;SE135;SE136;SE136D;SE136N;SE140;SE145;SE146;SE150;SE155;SE160;SE165;SE170;SE175;SE180;SE185;SE190;SE195;SE200;SE206;SE207;SE207D;SE207N;SE211;SE216;SE220;SE225;SE230;SE235;SE240;SE245;SE251;SE256;SE260;SE265;SE270;SE275;SE281;SE284;SE284D;SE284N;SE285;SE290;SE295;SE296;SE297;SE298;SE300;SE305;SE309;SE309D;SE309N;SE310;SE315;SE320;SE325;SE330;SE331;SE332;SE336;SE340;SE345;SE350;SE356;SE360;SE365;SE370;SE375;SE380;SE381;SE390;SE395;SE405;SE406;SE407;SE408;SE409;SE410;SE415;SE420;SE425;SE425D;SE425N;SE430;SE430D;SE430N;SE436;SE437;SE441;SE446;SE447;SE448;SE450;SE455;SE460;SE462;SE465;SE470;SE475;SE476;SE480;SE485;SE490;SE495;SE501;SE506;SE510;SE516;SE521;SE526;SE530;SE532;SE532D;SE532N;SE600;SE605;SE606;SE610;SE611;SE612;SE613;SE615;SE616;SE617;SE618;SE619;SE621;SE622;SE623;SE624;SE625;SE626;SE630;SE631;SE632;SE640;SE650;SE699;SE700;SE705;SE710;SE715;SE720;SE725;SE730;SE750;SE765;SE766;SE770
2002;(UK) United Kingdom;96770;2000 - <3000;110.5;2.32;5622.61;1.33;3329.20;0.99;2293.41;;0.00;0.00;147.62;71.31;0.34;75.98;59.69;36.88;11.66;0.00;1.14;0.00;0.34;0.32;0.00;0.02;89.65;0.47;5.59;6.05;2.53;125.92;22.84;0.00;0.00;48.20;27.68;17.03;10.10;83.98;24.23;2034.56;;0.00;0.00;1.12;88.30;98.67;6716.73;22.84;153438.60;;0.00;0.00;;0.00;0.00;184325;0.97;190493.6;184324.61;80844;578.62;139.72;80843.85;27784;1350;0;8060;6177;3835;261;21178;3033;0;12;0;3775;5379;94451;750.11;125.92;94450.08;1768;40774;20182;10787;11154;4937;4014;0;2604;9029;122;6102;190494;125618;81517;255.46;147.62;37711.07;8936;963;11460;;;;8924;8391;347.90;125.92;43806.30;22661;4445;9610;227;11535;0;0;44101;14806;9196;9338;10760;23348;41528;24728;10496;6303;0;792;-1;306;306;0;0;0;98078;74730;33508;32184.95;2.32;74730.42;25159.62;1.33;33508.43;948260;937516;823552;667000;621173.45729;3747.0619717;24837;86584;45132;0;124708;32397;19167;0;73143;122315;56034;66281;825945;9042;282893;31376;8028;53763;24242;0.03;948259.89;24242.29;39372;40165;34084.99;17972;15669;2260;42;15885;-1;11114;4490;282;2134;2645;0;4779;25;2;0;0;0;0;0;1502;0;0;0;16.57;5670.66;367.37;0;0;0;0;0
2002;EU-12;2900810;50000 - <60000;38.5;1.50;3202.17;1.15;2480.81;0.34;721.36;;0.00;0.00;35.03;21.75;2.84;10.44;18.57;11.51;3.34;0.00;0.39;0.92;1.92;0.69;1.20;0.04;14.65;0.65;1.53;2.18;0.96;32.54;6.07;0.00;0.00;10.94;3.33;8.91;3.17;68.54;4.46;305.80;96.41;1.31;126.52;1.36;14.32;19.51;6329.62;6.07;38421.54;;0.00;0.00;;0.00;0.00;66609;1.16;57569.52;66609.10;34231;1043.65;32.74;34167.59;7423;283;0;1404;1584;955;744;8426;2450;764;5530;1911;1337;1420;28997;888.23;32.54;28904.52;-109;12152;5117;6402;1347;1316;724;1020;918;3381;377;2141;57570;37322;22462;279.54;35.03;9792.56;2845;123;3010;;;;2534;1426;387.42;32.54;12607.43;5746;1504;4994;421;1897;10;0;14860;3659;3217;2866;5118;8856;11392;5685;3415;2292;0;755;238;131;354;2;225;0;39821;30965;19704;20707.17;1.50;30965.00;17077.56;1.15;19700.58;342544;297134;286121;208656;176247.70991;8373.7135929;36087;28480;12898;0;56422;9124;8094;0;39205;48102;34517;13585;294442;43935;139320;9068;213;27757;20106;0.06;342543.71;20105.56;10533;11050;9449.20;6590;4742;532;1316;2625;-12;1971;524;141;719;553;0;1274;103;93;0;0;0;0;0;364;0;0;0;105.28;723.79;174.86;0;0;0;0;0
2002;EU-15;3051570;50000 - <60000;38.3;1.50;3223.51;1.17;2522.30;0.33;701.21;;0.00;0.00;35.59;22.46;2.72;10.41;18.54;11.86;3.37;0.00;0.39;0.89;1.83;0.66;1.14;0.04;14.89;0.63;1.61;2.24;1.22;32.53;6.21;0.00;0.00;10.95;3.18;9.00;3.07;67.50;4.50;304.05;95.74;1.29;123.87;1.34;14.55;19.51;6379.06;6.21;39587.96;;0.00;0.00;;0.00;0.00;66670;1.14;58271.44;66670.48;33579;1008.71;33.23;33517.95;7497;277;0;1424;1610;949;713;8177;2375;726;5338;1816;1306;1369;29415;901.62;32.53;29326.87;-115;12571;5149;6538;1290;1288;721;970;888;3677;409;2243;58271;37735;22576;273.31;35.59;9727.53;2812;125;3022;;;;2478;1437;393.19;32.53;12789.12;5841;1515;5020;469;1956;10;0;15159;3834;3299;2917;5109;9259;11277;5551;3386;2341;0;741;287;93;365;2;274;0;40264;31005;19820;20612.96;1.50;31005.01;16919.55;1.17;19815.63;341445;298052;285531;203189;170823.31773;9194.3699024;39934;29655;12753;0;55914;9104;8086;0;38725;48973;35386;13587;292472;41839;143805;9561;302;28223;20153;0.06;341445.44;20152.42;11329;11782;9697.04;6675;4800;544;1330;2787;70;2043;502;172;1022;730;0;1755;103;100;0;0;0;0;0;362;0;0;0;192.26;834.87;193.26;0;0;0;0;0
2002;EU-6;1361170;30000 - <40000;54.6;1.65;3427.54;1.25;2624.71;0.40;802.83;;0.00;0.00;40.45;28.01;2.32;10.12;28.10;14.51;4.69;0.00;0.52;1.16;1.17;0.56;0.54;0.07;16.55;0.15;1.62;1.77;1.13;42.47;9.01;0.00;0.00;14.58;1.71;12.52;4.52;70.34;6.19;435.55;94.87;2.25;213.28;1.56;15.76;24.53;6398.47;9.01;57672.16;;0.00;0.00;;0.00;0.00;94943;1.13;84264.44;94943.25;48372;1249.96;38.61;48256.06;10322;362;0;1730;2369;1578;531;12408;3335;438;10171;1099;1693;2335;40924;962.70;42.47;40887.89;-285;18911;7065;9560;773;1643;847;957;1168;5648;437;3130;84264;54041;30754;344.34;40.45;13929.60;4401;144;3845;;;;3701;2024;394.59;42.47;16759.02;7359;2187;7043;693;2368;13;0;23286;5333;4801;4169;8984;13925;16299;7586;5390;3323;0;1326;386;152;573;3;425;0;53865;39941;23793;24207.22;1.65;39940.78;18999.34;1.25;23810.91;465157;386636;401764;290995;244818.98286;16545.880287;51046;41982;17741;0;63393;12970;14119;0;36303;75119;54341;20778;390038;77001;183485;14213;288;36690;23785;0.05;465156.85;23784.58;12963;13902;11646.05;8486;6911;742;833;2724;-22;2185;287;275;1129;598;0;1732;203;186;0;0;0;0;0;572;0;0;0;134.47;797.78;329.12;0;0;0;0;0
2003;(ALL) EU;3024070;50000 - <60000;39.6;1.54;3273.41;1.19;2549.60;0.35;723.81;;0.00;0.00;36.30;23.35;2.75;10.20;18.95;11.81;3.43;0.00;0.41;0.89;1.86;0.70;1.12;0.04;15.42;0.63;1.70;2.33;1.38;34.11;6.45;0.00;0.00;11.33;3.24;9.75;3.17;62.32;4.36;271.89;86.35;1.34;115.73;1.35;14.95;20.18;6473.40;6.45;41763.12;;0.00;0.00;;0.00;0.00;70457;1.15;61171.15;70456.73;35927;1056.54;33.84;35749.22;7930;275;0;1630;1557;992;761;9158;2623;740;5445;1646;1509;1662;30634;894.22;34.11;30498.98;-104;12992;5457;6705;1295;1261;792;1060;1072;3896;396;2438;61171;39884;24062;279.79;36.30;10156.69;2996;153;3086;;;;2495;1618;404.94;34.11;13811.01;6642;1779;5190;499;2023;13;0;15822;3863;3530;2945;5484;9632;11655;5837;3494;2324;0;776;567;24;383;3;363;0;42295;32662;21031;21198.46;1.54;32662.12;17709.56;1.19;21038.93;321808;319462;268421;179894;147621.91515;10137.5531;43829;31512;13186;0;53387;9668;7716;0;36003;50855;37079;13776;270953;873;152331;9255;-377;30086;22143;0.07;321807.82;22143.25;11722;11931;9686.00;6621;4832;575;1214;2870;33;2144;497;195;1052;753;0;1806;133;101;0;0;0;0;0;400;0;0;0;330.90;798.02;215.28;0;0;0;0;0
2003;(AT) Austria;77090;1000 - <2000;27.3;1.62;3664.87;1.52;3447.24;0.10;217.63;;0.00;0.00;31.49;16.37;0.81;14.26;9.07;9.39;2.87;0.00;0.11;0.51;0.30;0.29;0.00;0.01;17.03;0.16;1.06;1.22;11.96;27.35;7.34;0.00;0.00;8.64;0.39;9.61;1.17;43.78;3.16;138.51;98.00;2.03;199.01;0.93;16.49;15.30;5854.17;7.34;42984.40;;0.00;0.00;;0.00;0.00;55744;1.10;50623.24;55743.70;15729;519.60;30.27;15728.55;5366;126;0;992;1627;843;152;799;1481;0;3531;0;218;593;28404;1038.53;27.35;28403.18;-275;12315;5447;7955;247;992;793;351;302;11612;1431;3164;50623;32602;15817;141.59;31.49;4458.74;1651;74;1322;;;;1002;483;414.00;27.35;11322.73;4240;1480;5063;1388;2020;35;0;16785;5053;2915;2716;6102;13533;4488;1201;1807;1481;0;674;2539;-1355;964;0;2318;0;42731;29198;23355;18041.00;1.62;29197.82;15342.18;1.52;23354.75;348361;344606;276732;77088;22641.804647;48080.086817;138949;52378;8317;0;71629;6501;7090;0;58037;33176;23772;9404;315185;2767;276286;15534;2001;35647;20976;0.06;348360.61;20975.57;19589;17724;7015.90;4401;3430;375;597;2634;0;2364;2;268;7349;2600;0;9949;230;302;0;0;0;0;0;208;0;0;0;4150.86;1739.57;1003.36;0;0;0;0;0
2003;(BE) Belgium;36000;1000 - <2000;88.7;1.87;5192.84;1.51;4336.82;0.35;856.02;;0.00;0.00;41.72;22.75;0.69;18.28;31.23;8.56;5.60;0.00;1.33;0.00;0.69;0.61;0.00;0.08;24.66;0.02;0.65;0.67;0.00;106.55;17.83;0.00;0.00;38.47;0.14;45.10;4.95;82.90;5.66;469.38;103.65;1.17;121.18;2.30;24.40;56.21;5887.11;17.83;104973.65;;0.00;0.00;;0.00;0.00;164641;1.26;130665.0;164641.07;71130;1677.54;41.03;68828.80;8739;70;0;6709;7753;93;1855;32821;8031;0;0;0;154;4904;90747;851.66;106.55;90746.64;-546;30525;24922;27517;38;5400;425;175;1744;2764;140;3626;130665;88451;63735;487.28;41.72;20328.52;6934;718;6156;;;;4527;3770;397.44;106.55;42348.05;12812;2444;22834;467;6702;0;0;24716;7089;6728;7647;3252;19519;22695;7137;6371;9186;0;1397;1819;-1122;503;0;1624;0;92235;72716;48900;38969.30;1.87;72715.62;32362.38;1.51;48899.54;379974;380820;319035;140181;123790.85104;0;83385;44571;50898;0;60939;36884;6255;0;17801;128957;128502;455;251017;9434;248530;17193;-2326;67925;39707;0.10;379974.35;39706.95;16045;15624;12518.74;4452;4025;276;151;7370;-324;7652;12;30;535;411;0;946;5;2401;0;0;0;0;0;451;0;0;0;0.00;813.99;47.46;0;0;0;0;0
2003;(DE) Germany;213650;6000 - <7000;91.3;2.15;4759.21;1.43;3170.85;0.72;1588.36;;0.00;0.00;72.23;52.63;0.76;18.84;50.93;29.60;10.69;0.00;0.43;0.40;0.36;0.27;0.00;0.09;26.49;0.13;4.13;4.26;3.74;78.64;20.41;0.00;0.00;23.25;0.95;31.53;2.31;61.40;13.08;803.31;68.91;1.19;81.67;1.75;25.45;44.51;6716.73;20.41;137111.09;;0.00;0.00;;0.00;0.00;149880;0.98;153541.8;149879.76;56266;827.82;67.97;56266.31;19384;385;0;3655;5936;4076;829;11479;1910;0;4596;0;1149;2868;76948;978.42;78.64;76943.14;-736;40908;10038;22244;327;1794;900;14;723;16666;277;7414;153542;100451;55390;292.15;72.23;21102.93;6559;491;6257;;;;5772;2515;435.14;78.64;34219.46;13799;3756;14879;3163;5542;67;0;45060;10980;10832;6206;17042;22507;30584;14121;11117;5346;0;1836;2001;-1317;226;0;1543;0;75833;53326;21425;24760.61;2.15;53325.51;15150.73;1.43;21739.66;688001;688288;600413;418698;316323.34807;99666.550643;82188;71422;28106;0;87587;25518;3833;0;58236;120221;78725;41496;567779;-1900;274583;20392;-2115;44565;25414;0.04;688000.55;25413.53;26403;26238;19302.69;15553;13502;1857;194;3527;-220;2924;148;675;2802;1475;0;4276;1686;742;0;0;0;0;0;454;0;0;0;664.50;2801.46;0.00;0;0;0;0;0
2003;(DK) Denmark;38420;1000 - <2000;96.7;1.48;2883.41;0.88;1812.14;0.60;1071.27;;0.00;0.00;68.01;63.87;0.27;3.88;18.94;38.18;8.64;0.00;0.32;0.00;0.27;0.20;0.00;0.07;15.20;0.01;5.40;5.40;0.00;115.77;15.54;0.00;0.00;16.40;0.13;71.63;11.67;70.93;17.22;1221.50;;0.00;0.00;2.22;14.33;31.87;7672.72;15.54;119267.16;;0.00;0.00;;0.00;0.00;189939;0.91;209857.8;189939.45;59210;943.41;62.61;59065.50;27915;448;0;3781;3832;2178;18;14350;636;0;0;0;676;5378;119837;1001.64;115.77;115956.5;526;39667;6772;53488;48;7337;2804;0;9720;10892;91;8418;209858;127404;86596;272.14;68.01;18508.25;5942;187;4805;;;;4593;3205;569.52;115.77;65931.97;14344;1729;44277;6501;9027;403;0;40808;14098;7635;9565;9510;24686;57768;18813;8053;30902;0;3602;0;330;330;0;0;0;83259;58573;1136;39634.82;1.48;58573.37;1294.36;0.88;1135.86;986698;911251;836207;242149;184787.89284;5967.78156;479845;93248;20966;0;150491;38579;17446;0;94466;568504;453120;115384;418193;26599;720692;47352;22666;22460;23807;0.02;986697.77;23806.68;20724;24326;23493.06;18514;15203;1889;1422;3936;-238;4141;17;15;585;37;0;623;0;447;0;0;0;0;0;806;0;0;0;502.86;4748.75;225.84;0;0;0;0;0
2003;(EL) Greece;488720;4000 - <5000;9.4;1.22;2798.76;1.07;2455.46;0.15;343.30;;0.00;0.00;6.28;4.09;2.06;0.13;2.40;2.41;0.95;0.00;0.11;0.23;1.83;0.33;1.49;0.01;0.55;0.09;0.10;0.19;0.01;4.15;0.15;0.00;0.00;0.32;3.39;0.02;0.26;27.55;0.21;5.78;114.68;0.47;53.51;6.43;0.39;2.53;4199.95;0.15;624.66;;0.00;0.00;;0.00;0.00;17033;1.66;10281.57;17033.31;12819;2106.33;6.08;12816.34;1534;143;0;297;193;23;2139;1843;834;1004;1053;2914;686;157;3514;821.00;4.15;3404.15;-256;225;149;38;868;73;125;1795;242;700;643;439;10282;6229;3865;353.19;6.28;2217.40;483;41;887;;;;638;209;394.13;4.15;1634.20;1358;397;189;1;100;1;0;2364;380;900;750;334;2344;1708;907;755;47;0;41;-53;9;29;0;21;0;14649;12305;10605;10098.29;1.22;12304.62;9946.63;1.07;10604.71;68117;70392;64704;48326;37263.539733;78.905111862;4392;9676;2310;0;3413;804;725;0;1885;356;199;156;67762;-2242;33401;271;-2073;12504;12177;0.18;68117.25;12176.83;3844;3938;3658.63;3030;916;21;2093;596;0;91;494;11;5;260;0;266;2;1;0;0;0;0;0;44;0;0;0;0.00;84.25;2.32;0;0;0;0;0
2003;(ES) Spain;602040;8000 - <9000;23.9;1.39;2788.07;1.08;2150.73;0.31;637.34;;0.00;0.00;30.33;17.36;5.78;7.19;10.06;10.58;1.86;0.00;0.32;1.29;4.49;1.65;2.83;0.00;8.40;1.20;2.16;3.36;0.44;19.96;1.69;0.00;0.00;3.93;3.35;9.10;1.60;31.23;1.88;58.73;101.71;0.75;76.31;0.93;8.12;7.54;5750.65;1.69;9737.56;;0.00;0.00;;0.00;0.00;41252;1.68;24613.72;41252.15;24865;916.58;26.93;24687.99;4761;128;0;703;609;224;644;6149;2881;1859;2517;3006;1159;225;15832;789.28;19.96;15752.14;318;2981;2725;5011;1638;1069;131;1534;744;555;54;978;24614;17858;12969;158.12;30.33;4796.01;1301;41;1866;;;;1315;353;406.98;19.96;8122.38;4020;903;3442;35;670;1;0;4889;988;1449;1058;1395;2267;4489;3174;1041;274;0;242;162;-60;102;0;162;0;29595;27328;22779;19684.91;1.39;27327.66;21033.47;1.08;22755.40;198055;206085;134938;100858;87470.99721;419.89697002;18029;8811;7240;0;63117;3263;1400;0;58454;5904;5412;492;192151;-7967;112043;2100;-167;24385;22151;0.11;198054.61;22151.03;6200;6281;5929.10;4257;2365;322;1570;1650;0;1059;572;18;75;173;0;250;14;7;0;0;0;0;0;103;0;0;0;1.13;280.10;42.97;0;0;0;0;0
2003;(FI) Finland;43580;500 - <1000;36.4;1.59;3331.97;1.36;2937.47;0.23;394.50;;0.00;0.00;45.75;45.68;0.07;0.00;15.88;23.00;3.78;0.00;0.21;0.00;0.07;0.07;0.00;0.00;13.51;0.47;4.32;4.79;0.00;27.98;8.13;0.00;0.00;8.42;0.28;8.30;2.77;37.08;4.92;182.29;79.73;0.00;0.28;1.29;13.09;16.83;8007.16;8.13;65093.35;;0.00;0.00;;0.00;0.00;62075;0.78;79834.83;62074.78;21855;538.42;40.59;21854.91;8371;86;0;2008;1403;503;45;8777;158;0;0;0;189;315;36339;1299.24;27.98;36351.69;-96;23401;4177;5573;75;1976;1140;0;-2;3881;231;3162;79835;53088;27668;231.88;45.75;10609.65;2270;427;4081;;;;1269;2989;609.69;27.98;17058.74;8435;1620;5648;1115;2976;0;0;25420;7539;5859;2866;9156;17829;8917;3835;2586;2497;0;174;0;101;101;0;0;0;48896;31066;22250;19521.75;1.59;31066.39;16317.22;1.36;22250.45;265166;255650;213199;91607;83836.525412;0;59631;53326;8635;0;51967;7440;7809;0;36718;69314;64507;4807;195852;6223;184830;23318;5489;39906;19892;0.08;265166.05;19892.47;39909;40084;25031.32;11529;6027;724;4779;12524;5981;3714;195;2634;6331;8644;0;14975;0;0;0;0;0;0;0;1056;0;0;0;0.00;1271.76;0.00;0;0;0;0;0
2003;(FR) France;364570;7000 - <8000;76.3;1.96;3154.09;1.45;2317.15;0.51;836.94;;0.00;0.00;72.25;52.06;2.91;17.27;59.51;24.88;8.53;0.00;0.64;2.37;0.54;0.52;0.01;0.02;31.85;0.12;3.21;3.33;0.46;62.64;11.24;0.00;0.00;27.00;3.00;10.85;10.36;64.50;12.48;804.68;77.33;4.82;373.06;1.31;31.06;40.67;6120.62;11.24;68820.60;;0.00;0.00;;0.00;0.00;120939;1.03;117570.8;120939.35;63895;928.44;68.82;63894.50;18260;761;0;1923;2610;3147;929;9665;4059;35;21171;25;10;1298;50552;806.47;62.64;50517.44;-801;21722;13274;6923;1442;3031;640;1614;1906;6492;639;1984;117571;74076;36873;271.96;72.25;19648.11;4962;118;7125;;;;6507;1054;274.78;62.64;17212.19;8150;1468;6594;399;2482;0;0;37202;8042;4702;7606;16853;21304;22191;8920;9007;4263;0;1846;-3;1544;1518;27;2;0;70132;48827;28181;24945.79;1.96;48827.27;19460.03;1.45;28182.38;300278;294404;185011;54911;45876.435165;341.32659205;46180;54522;29398;0;115267;17385;34262;0;63620;110322;69860;40462;189956;3141;254114;21325;21;49549;30043;0.10;300277.51;30048.97;23268;25117;21547.70;15070;12973;1523;574;5726;-145;4993;510;367;1515;1213;0;2728;0;0;0;0;0;0;0;1593;0;0;0;26.49;130.23;70.46;0;0;0;0;0
2003;(IE) Ireland;117210;1000 - <2000;22.2;1.15;2506.14;1.08;2347.33;0.08;158.82;;0.00;0.00;41.24;6.49;0.00;34.74;8.10;3.01;0.41;0.00;0.02;0.00;0.00;0.00;0.00;0.00;37.37;0.00;0.41;0.42;1.04;50.71;10.16;0.00;0.00;32.37;6.53;1.42;0.00;74.75;1.07;79.93;;0.00;0.00;1.32;37.30;49.06;5204.71;10.16;52893.75;;0.00;0.00;;0.00;0.00;33859;1.09;30943.38;33859.23;4283;104.93;40.82;4283.20;2514;17;0;581;526;11;0;165;0;0;0;0;270;199;28615;564.25;50.71;28614.74;-204;14183;11030;765;2446;0;3;0;188;961;185;990;30943;22653;14403;118.54;41.24;4888.34;450;23;3442;;;;685;311;187.49;50.71;9508.16;6384;966;546;0;2578;7;0;8249;3568;1339;2388;954;4000;4291;1190;2112;989;0;115;956;-322;297;0;620;0;25426;21427;16813;18586.31;1.15;21426.61;15616.22;1.08;16800.99;489420;457438;456012;393189;375825.616;1505.7196717;26882;15014;20927;0;33408;19117;2942;0;11349;15023;12343;2681;474397;31616;99490;3041;-958;21060;18372;0.04;489420.43;18372.29;14220;13378;9322.09;1290;1132;158;0;8002;-25;7546;481;0;1760;2214;0;3974;44;0;0;0;0;0;0;69;0;0;0;0.00;491.24;0.00;0;0;0;0;0
2003;(IT) Italy;688930;10000 - <20000;25.9;1.37;3075.43;1.08;2479.93;0.29;595.50;;0.00;0.00;16.56;12.30;2.82;1.44;6.23;5.67;0.87;0.00;0.40;0.92;1.89;0.72;1.08;0.10;6.22;0.14;0.35;0.49;1.60;14.68;2.88;0.00;0.00;4.06;1.32;4.33;1.97;51.39;0.66;33.87;92.68;1.54;142.55;1.60;4.93;7.87;6103.69;2.88;17601.42;;0.00;0.00;;0.00;0.00;52040;1.49;35015.45;52040.05;33545;2098.94;15.98;33544.46;4724;104;0;305;524;212;171;8213;3676;835;7159;2426;3329;1866;17085;1151.46;14.68;16903.02;-139;7019;2673;3878;486;273;812;953;991;1410;435;2811;35015;22833;16474;431.35;16.56;7143.61;2231;35;1609;;;;1436;1867;631.52;14.68;9270.57;6298;2569;2392;208;639;2;0;6359;1283;2207;750;2119;6160;6022;4489;1338;195;0;761;1236;-127;190;0;317;0;34897;28737;22588;20997.13;1.37;28737.21;20966.05;1.08;22602.52;305046;308541;283925;209392;184575.69189;5207.0381283;39882;28439;6212;0;21121;5829;4245;0;11047;3864;3538;326;301183;-3023;110377;2426;-3734;28151;25146;0.08;305046.17;25143.13;5690;5215;4683.97;3877;2362;118;1398;685;-37;459;226;37;436;102;0;538;0;2;0;0;0;0;0;112;0;0;0;585.87;215.76;522.19;0;0;0;0;0
2003;(LU) Luxembourg;1730;200 - <500;61.2;1.71;3787.83;1.47;3259.18;0.24;528.65;;0.00;0.00;74.15;38.02;0.78;35.35;38.11;16.54;3.66;0.00;0.01;0.74;0.03;0.01;0.00;0.03;52.10;0.02;1.04;1.06;3.71;93.52;23.16;0.00;0.00;57.72;0.34;10.61;0.65;58.92;7.04;414.71;52.28;0.12;6.37;1.58;51.29;81.23;6974.97;23.16;161559.60;;0.00;0.00;;0.00;0.00;125842;0.97;129553.0;125842.01;28243;386.43;73.09;28242.92;10418;187;0;2157;0;1615;315;67;27;0;12820;0;172;465;83892;897.04;93.52;83891.60;-104;51749;23087;5996;151;181;1282;495;951;13707;478;5086;129553;75434;44124;215.72;74.15;15994.50;3848;34;6147;;;;3396;2604;300.31;93.52;28085.28;16906;4642;4559;410;6621;44;0;31310;11316;5042;5793;9160;37153;16967;4205;7505;5257;0;907;5244;-1026;7285;0;8311;0;93140;55987;37995;32664.00;1.71;55987.08;25762.40;1.47;37994.62;845877;812908;694424;384879;313157.70277;67063.049423;136075;137358;36112;0;151452;43905;10764;0;96783;145954;123728;22226;699923;14166;452284;62591;25438;75616;32117;0.04;845876.66;32116.56;42731;38394;17098.50;6489;5911;473;105;9486;-537;9834;3;185;7698;8667;0;16366;1069;273;0;0;0;0;0;4713;0;0;0;101.11;4593.81;0.00;0;0;0;0;0
2003;(NL) Netherlands;65610;1000 - <2000;127.2;2.45;5455.07;1.45;3445.66;0.99;2009.41;;0.00;0.00;30.14;14.80;0.55;14.79;12.64;2.72;4.53;0.00;2.03;0.00;0.55;0.33;0.00;0.22;18.96;0.07;0.51;0.58;0.00;98.43;24.77;0.00;0.00;19.39;2.34;36.19;15.44;87.38;1.51;131.99;97.06;0.19;18.38;2.21;18.28;40.43;7402.25;24.77;183334.80;;0.00;0.00;;0.00;0.00;283067;1.13;250108.6;283067.41;154158;5171.73;28.80;148955.7;2813;600;0;11823;4322;13;1763;107206;6419;0;6;0;826;18367;111805;1133.54;98.43;111570.4;-55;59224;6326;26074;1402;3749;9595;1130;4304;17104;109;1647;250109;159753;93356;1498.97;30.14;45183.42;21718;1234;4456;;;;5119;14646;480.30;98.43;47274.63;13012;360;25507;54;8892;7;0;66397;14349;20328;12685;19035;33010;57345;27376;9935;20034;0;3182;144;-1437;133;0;1570;0;129968;96958;38176;39652.18;2.45;96957.91;25898.08;1.45;37586.09;1426804;1383451;1266163;980606;588898.53764;1.1144134532;176842;81415;27300;0;160641;18398;18461;0;123782;472987;401185;71802;953817;18451;445808;55542;22531;69083;39186;0.03;1426803.76;39185.77;6654;9692;6925.42;3219;2288;281;650;3389;-206;1866;256;1474;1130;0;0;1130;2;94;0;0;0;0;0;1858;0;0;0;0.00;3584.05;1609.77;0;0;0;0;0
2003;(PT) Portugal;159280;2000 - <3000;11.0;1.43;3452.68;1.20;2892.36;0.23;560.32;;0.00;0.00;18.90;12.10;3.20;3.60;6.16;2.39;0.55;0.00;0.28;1.15;2.06;0.68;1.37;0.00;6.66;5.43;0.36;5.79;3.40;9.35;1.75;0.00;0.00;3.52;1.94;1.47;0.54;11.82;0.20;2.35;58.59;0.56;32.88;0.67;10.41;6.98;5969.21;1.75;10469.72;;0.00;0.00;;0.00;0.00;18145;1.16;15679.18;18144.51;10192;778.98;13.08;10191.54;983;30;0;654;114;21;96;2101;781;243;3206;393;1129;442;6836;729.90;9.35;6827.12;129;2991;1348;1320;502;291;3;295;85;1117;521;1160;15679;10152;6864;145.33;18.90;2746.58;747;118;904;;;;619;477;438.59;9.35;4102.30;2496;1019;1043;24;564;15;0;3288;896;1139;453;800;3205;2322;1818;380;125;0;101;-164;781;868;0;88;0;11493;8288;6746;5781.53;1.43;8288.15;5621.47;1.20;6746.45;70010;68576;58059;33763;23460.611096;5168.2304105;8251;12208;3836;0;11951;2153;2042;0;7756;2649;1731;919;67361;1634;42723;4129;924;8921;4649;0.07;70009.78;4645.67;3501;3766;2645.02;1515;814;45;656;1150;43;778;329;0;566;482;0;1048;44;1;0;0;0;0;0;8;0;0;0;649.61;157.11;0.00;0;0;0;0;0
2003;(SE) Sweden;30610;500 - <1000;55.1;1.37;2972.15;1.13;2513.40;0.24;458.75;;0.00;0.00;88.60;74.42;0.03;14.15;44.60;35.96;5.93;0.00;0.52;0.00;0.03;0.01;0.00;0.02;37.34;0.26;7.12;7.38;0.00;54.57;13.93;0.00;0.00;21.25;0.50;17.71;0.86;55.05;13.52;744.18;;0.00;0.00;1.00;35.61;35.46;7890.65;13.93;109879.90;;0.00;0.00;;0.00;0.00;113665;0.85;134181.7;113665.15;38791;484.66;80.04;38790.02;16960;334;0;3583;4332;696;9;1692;9;0;0;0;10654;523;61344;1123.13;54.57;61294.42;244;37260;8862;13875;221;-92;650;3;566;13530;144;14681;134182;85470;52422;160.62;88.60;14231.17;3434;1;6137;;;;2419;2241;699.28;54.57;38162.68;24928;12421;8593;2259;4670;0;0;33048;9537;9523;8695;5293;27992;20720;6674;6160;7886;0;100;0;14;14;0;0;0;54947;26955;6250;19644.49;1.37;26955.46;5541.46;1.13;6248.54;455685;447884;385637;161535;157920.11032;0;143629;60601;19872;0;70048;15374;9450;0;45224;151487;124606;26881;304198;8638;293785;26307;-1685;34240;7587;0.02;455684.89;7586.59;26752;26852;18480.37;13855;11142;1919;794;4625;0;4539;86;0;6244;1627;0;7871;0;251;0;0;0;0;0;250;0;0;0;0.00;8726.66;4.57;0;0;0;0;0
